adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialRealEstateConstructionAcquisitionAndDevelopment;,,567900000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialRealEstateMortgageOther;,,630300000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialRealEstateMortgageRetail;,,665600000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=OtherConsumerLoan;InternalCreditAssessment=OneToThreeInternalGrade;,,168500000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=PrivateClient;InternalCreditAssessment=OneToThreeInternalGrade;,,7546500000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=PrivateClient;InternalCreditAssessment=SixToNineInternalGrade;,,43700000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=ResidentialRealEstate;Geographical=CO;,,309900000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,,,41948300000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialRealEstate;InternalCreditAssessment=FourToFiveInternalGrade;,,4579000000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialRealEstateMortgageRetail;,,695900000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=OtherCommercialLoan;InternalCreditAssessment=OneToThreeInternalGrade;,,1730000000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=PrivateClient;InternalCreditAssessment=FourToFiveInternalGrade;,,8352500000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=PrivateClient;InternalCreditAssessment=SixToNineInternalGrade;,,23900000.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20241231,0,USD,FinancialInstrument=USStatesAndPoliticalSubdivisions;,,2458900000.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20251231,0,USD,FinancialInstrument=CorporateDebtSecurities;,,384000000.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20251231,0,USD,FinancialInstrument=CoveredBonds;,,1713200000.0,
0000073124-26-000016,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2025,20231231,4,USD,BusinessSegments=AssetServicingSegment;ConsolidationItems=OperatingSegments;,,864400000.0,
0000073124-26-000016,IncomeTaxExpenseBenefit,us-gaap/2025,20251231,4,USD,,,602600000.0,
0000073124-26-000016,IncreaseDecreaseInAccruedIncomeTaxesPayable,us-gaap/2025,20251231,4,USD,ConsolidatedEntities=ParentCompany;,,-17400000.0,
0000073124-26-000016,IncreaseDecreaseInInterestPayableNet,us-gaap/2025,20231231,4,USD,,,85800000.0,
0000073124-26-000016,IncreaseDecreaseInOtherOperatingCapitalNet,us-gaap/2025,20231231,4,USD,ConsolidatedEntities=ParentCompany;,,-138100000.0,
0000073124-26-000016,InterestAndDividendIncomeOperating,us-gaap/2025,20251231,4,USD,,,8624600000.0,
0000073124-26-000016,InterestBearingDepositsInBanks,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,InterestBearingDepositsInBanks,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,1944700000.0,
0000073124-26-000016,InterestBearingDepositsInBanks,us-gaap/2025,20241231,0,USD,FairValueByMeasurementBasis=CarryingReportedAmountFairValueDisclosure;,,1944700000.0,
0000073124-26-000016,InterestIncomeExpenseNet,us-gaap/2025,20231231,4,USD,BusinessSegments=WealthManagementSegment;ConsolidationItems=OperatingSegments;,,842200000.0,
0000073124-26-000016,InterestIncomeExpenseNet,us-gaap/2025,20241231,4,USD,BusinessSegments=WealthManagementSegment;ConsolidationItems=OperatingSegments;,,993400000.0,
0000073124-26-000016,InterestIncomeExpenseNet,us-gaap/2025,20251231,4,USD,,,2411000000.0,
0000073124-26-000016,Liabilities,us-gaap/2025,20251231,0,USD,ConsolidatedEntities=ParentCompany;,,5952100000.0,
0000073124-26-000016,LiabilitiesAndStockholdersEquity,us-gaap/2025,20251231,0,USD,,,177132700000.0,
0000073124-26-000016,NetCashProvidedByUsedInFinancingActivities,us-gaap/2025,20251231,4,USD,ConsolidatedEntities=ParentCompany;,,-1404500000.0,
0000073124-26-000016,NetCashProvidedByUsedInInvestingActivities,us-gaap/2025,20241231,4,USD,ConsolidatedEntities=ParentCompany;,,100000.0,
0000073124-26-000016,NetCashProvidedByUsedInInvestingActivities,us-gaap/2025,20251231,4,USD,,,-20169900000.0,
0000073124-26-000016,NetIncomeLoss,us-gaap/2025,20231231,4,USD,,,1107300000.0,
0000073124-26-000016,NetIncomeLoss,us-gaap/2025,20231231,4,USD,Geographical=US;,,732700000.0,
0000073124-26-000016,NetIncomeLoss,us-gaap/2025,20241231,4,USD,,,2031100000.0,
0000073124-26-000016,NetIncomeLoss,us-gaap/2025,20251231,4,USD,BusinessSegments=AssetServicingSegment;ConsolidationItems=OperatingSegments;,,882600000.0,
0000073124-26-000016,NoninterestBearingDepositLiabilitiesDomestic,us-gaap/2025,20251231,0,USD,,,14810700000.0,
0000073124-26-000016,NoninterestBearingDepositLiabilitiesForeign,us-gaap/2025,20241231,0,USD,,,10027900000.0,
0000073124-26-000016,OtherAssets,us-gaap/2025,20241231,0,USD,ConsolidatedEntities=ParentCompany;,,987300000.0,
0000073124-26-000016,OtherBorrowings,us-gaap/2025,20241231,0,USD,,,6521000000.0,
0000073124-26-000016,OtherBorrowings,us-gaap/2025,20241231,0,USD,FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,6545300000.0,
0000073124-26-000016,OtherBorrowings,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2025,20231231,4,USD,,,431300000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2025,20241231,4,USD,EquityComponents=AccumulatedGainLossNetCashFlowHedgeParent;,,-200000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2025,20251231,4,USD,EquityComponents=LongtermIntraentityForeignCurrencyTransactionGainsLosses;,,1000000.0,
0000073124-26-000016,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,us-gaap/2025,20241231,4,USD,,,325800000.0,
0000073124-26-000016,OtherNoninterestExpense,us-gaap/2025,20241231,4,USD,,,455200000.0,
0000073124-26-000016,PaymentsForProceedsFromOtherInvestingActivities,us-gaap/2025,20231231,4,USD,,,33500000.0,
0000073124-26-000016,PaymentsForProceedsFromOtherInvestingActivities,us-gaap/2025,20241231,4,USD,ConsolidatedEntities=ParentCompany;,,-100000.0,
0000073124-26-000016,PaymentsForRepurchaseOfCommonStock,us-gaap/2025,20251231,4,USD,,,1273500000.0,
0000073124-26-000016,PaymentsOfDividendsPreferredStockAndPreferenceStock,us-gaap/2025,20251231,4,USD,ConsolidatedEntities=ParentCompany;,,41800000.0,
0000073124-26-000016,PaymentsToAcquireHeldToMaturitySecurities,us-gaap/2025,20231231,4,USD,,,32773900000.0,
0000073124-26-000016,PaymentsToAcquireHeldToMaturitySecurities,us-gaap/2025,20251231,4,USD,,,33137200000.0,
0000073124-26-000016,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2025,20231231,4,USD,,,116500000.0,
0000073124-26-000016,PensionContributions,us-gaap/2025,20241231,4,USD,,,212000000.0,
0000073124-26-000016,PensionContributions,us-gaap/2025,20251231,4,USD,,,142100000.0,
0000073124-26-000016,PreferredStockValue,us-gaap/2025,20241231,0,USD,ClassOfStock=SeriesDPreferredStock;,,493500000.0,
0000073124-26-000016,ProceedsFromPaymentsForInInterestBearingDepositsInBanks,us-gaap/2025,20251231,4,USD,,,277200000.0,
0000073124-26-000016,ProceedsFromPaymentsForOtherFinancingActivities,us-gaap/2025,20251231,4,USD,ConsolidatedEntities=ParentCompany;,,-3800000.0,
0000073124-26-000016,ProceedsFromPaymentsForSecuritiesPurchasedUnderAgreementsToResell,us-gaap/2025,20251231,4,USD,,,-2175600000.0,
0000073124-26-000016,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,us-gaap/2025,20251231,4,USD,,,4982100000.0,
0000073124-26-000016,ProceedsFromSaleOfEquitySecuritiesFvNi,us-gaap/2025,20251231,4,USD,,,12100000.0,
0000073124-26-000016,ProceedsFromStockOptionsExercised,us-gaap/2025,20231231,4,USD,,,2300000.0,
0000073124-26-000016,ProfessionalFees,us-gaap/2025,20231231,4,USD,,,906500000.0,
0000073124-26-000016,ProfessionalFees,us-gaap/2025,20231231,4,USD,BusinessSegments=WealthManagementSegment;ConsolidationItems=OperatingSegments;,,43200000.0,
0000073124-26-000016,PropertyPlantAndEquipmentNet,us-gaap/2025,20241231,0,USD,,,490300000.0,
0000073124-26-000016,PropertyPlantAndEquipmentNet,us-gaap/2025,20241231,0,USD,PropertyPlantAndEquipmentByType=LeaseholdImprovements;,,199800000.0,
0000073124-26-000016,RepaymentsOfSubordinatedDebt,us-gaap/2025,20251231,4,USD,ConsolidatedEntities=ParentCompany;,,750000000.0,
0000073124-26-000016,RetainedEarningsAccumulatedDeficit,us-gaap/2025,20241231,0,USD,,,15614700000.0,
0000073124-26-000016,RetainedEarningsAccumulatedDeficit,us-gaap/2025,20241231,0,USD,ConsolidatedEntities=ParentCompany;,,15614700000.0,
0000073124-26-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2025,20231231,4,USD,BusinessSegments=WealthManagementSegment;ConsolidationItems=OperatingSegments;,,1899900000.0,
0000073124-26-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2025,20231231,4,USD,ProductOrService=OtherTrustInvestmentAndOtherServicingFees;,,240300000.0,
0000073124-26-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2025,20231231,4,USD,ProductOrService=SecuritiesLending;,,83900000.0,
0000073124-26-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2025,20241231,4,USD,ProductOrService=InvestmentManagementandAdvisory;,,2491500000.0,
0000073124-26-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2025,20251231,4,USD,ProductOrService=SecuritiesLending;,,83000000.0,
0000073124-26-000016,SecuritiesSoldUnderAgreementsToRepurchase,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,SeniorNotes,us-gaap/2025,20241231,0,USD,,,2769700000.0,
0000073124-26-000016,SeniorNotes,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,SeniorNotes,us-gaap/2025,20241231,0,USD,FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,2800300000.0,
0000073124-26-000016,SeniorNotes,us-gaap/2025,20251231,0,USD,FairValueByMeasurementBasis=CarryingReportedAmountFairValueDisclosure;,,3351500000.0,
0000073124-26-000016,SeniorNotes,us-gaap/2025,20251231,0,USD,LongtermDebtType=FixedRateCorporateSeniorNotesDueMay2027;,,999000000.0,
0000073124-26-000016,SeniorNotes,us-gaap/2025,20251231,0,USD,LongtermDebtType=FixedRateCorporateSeniorNotesDueMay2030;,,879800000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20221231,0,USD,EquityComponents=AccumulatedTranslationAdjustment;,,164600000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20221231,0,USD,EquityComponents=PreferredStock;,,884900000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20221231,0,USD,EquityComponents=RetainedEarnings;,,13798500000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20231231,0,USD,EquityComponents=AccumulatedNetUnrealizedInvestmentGainLoss;,,-923900000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20241231,0,USD,EquityComponents=AccumulatedNetUnrealizedInvestmentGainLoss;,,-598100000.0,
0000073124-26-000016,StockIssuedDuringPeriodValueShareBasedCompensation,us-gaap/2025,20251231,4,USD,,,135800000.0,
0000073124-26-000016,TransferToOtherRealEstate,us-gaap/2025,20241231,4,USD,,,0.0,
0000073124-26-000016,TreasuryStockValueAcquiredCostMethod,us-gaap/2025,20231231,4,USD,,,347500000.0,
0000073124-26-000016,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2025,20251231,4,shares,,,192246525.0,
0000073124-26-000016,Assets,us-gaap/2025,20241231,0,USD,Geographical=US;,,103164600000.0,
0000073124-26-000016,Assets,us-gaap/2025,20251231,0,USD,Geographical=US;,,122329200000.0,
0000073124-26-000016,CashAndDueFromBanks,us-gaap/2025,20231231,0,USD,ConsolidatedEntities=ParentCompany;,,795500000.0,
0000073124-26-000016,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap/2025,20221231,0,USD,,,4654200000.0,
0000073124-26-000016,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap/2025,20231231,0,USD,,,4791500000.0,
0000073124-26-000016,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us-gaap/2025,20241231,4,USD,,,-114300000.0,
0000073124-26-000016,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us-gaap/2025,20241231,4,USD,ConsolidatedEntities=ParentCompany;,,1587600000.0,
0000073124-26-000016,CommonStockSharesAuthorized,us-gaap/2025,20241231,0,shares,,,560000000.0,
0000073124-26-000016,CommonStockValue,us-gaap/2025,20241231,0,USD,ConsolidatedEntities=ParentCompany;,,408600000.0,
0000073124-26-000016,CommonStockValue,us-gaap/2025,20251231,0,USD,,,408600000.0,
0000073124-26-000016,ComprehensiveIncomeNetOfTax,us-gaap/2025,20231231,4,USD,,,1538600000.0,
0000073124-26-000016,CreditLossExpenseReversalAndAvailableForSaleAllowanceForCreditLoss,0000073124-26-000016,20241231,4,USD,BusinessSegments=WealthManagementSegment;ConsolidationItems=OperatingSegments;,,8800000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancialInstrument=USStatesAndPoliticalSubdivisions;,,311200000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancialInstrument=CommercialMortgageBackedSecurities;,,417400000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;,,7367500000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=ForeignGovernmentDebtSecurities;,,0.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=USGovernmentAgenciesDebtSecurities;,,13288900000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=CoveredBonds;,,273500000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=SubSovereignSupranationalAndNonUsAgencyBonds;,,4984300000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=ForeignGovernmentDebtSecurities;,,527200000.0,
0000073124-26-000016,DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancialInstrument=CoveredBonds;,,1776800000.0,
0000073124-26-000016,DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancialInstrument=OtherSecurities;,,621700000.0,
0000073124-26-000016,DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancialInstrument=OtherSecurities;,,669200000.0,
0000073124-26-000016,DefinedBenefitPlanBenefitObligationIncreaseDecreaseForAmortizationPeriodAdjustment,0000073124-26-000016,20251231,4,USD,,,462100000.0,
0000073124-26-000016,Deposits,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,Deposits,us-gaap/2025,20251231,0,USD,FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,142348600000.0,
0000073124-26-000016,DividendsCommonStock,us-gaap/2025,20241231,4,USD,,,608400000.0,
0000073124-26-000016,DividendsCommonStock,us-gaap/2025,20251231,4,USD,EquityComponents=RetainedEarnings;,,600500000.0,
0000073124-26-000016,DividendsPreferredStock,us-gaap/2025,20241231,4,USD,EquityComponents=RetainedEarnings;,,41800000.0,
0000073124-26-000016,FederalFundsPurchased,us-gaap/2025,20251231,0,USD,,,2141100000.0,
0000073124-26-000016,FederalFundsPurchased,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,FederalFundsPurchased,us-gaap/2025,20251231,0,USD,FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,2141100000.0,
0000073124-26-000016,FederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,451000000.0,
0000073124-26-000016,FederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,FederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,2654100000.0,
0000073124-26-000016,FederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,FederalReserveAndForeignCentralBankDeposits,0000073124-26-000016,20241231,0,USD,,,38775400000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialAndInstitutionalLoans;,,10537100000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialRealEstate;InternalCreditAssessment=OneToThreeInternalGrade;,,917700000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialRealEstateMortgageOffice;,,944400000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=ForeignCommercialLoans;,,2113900000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=OtherCommercialLoan;,,2313600000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=OtherCommercialLoan;InternalCreditAssessment=OneToThreeInternalGrade;,,1142400000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=PrivateClient;,,15848800000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=ResidentialRealEstate;Geographical=CA;,,1371900000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=ResidentialRealEstate;Geographical=TX;,,308700000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialAndInstitutionalLoans;,,9995000000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialAndInstitutionalLoans;InternalCreditAssessment=FourToFiveInternalGrade;,,4022800000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialAndInstitutionalLoans;InternalCreditAssessment=OneToThreeInternalGrade;,,5687500000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialRealEstate;InternalCreditAssessment=SixToNineInternalGrade;,,126600000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialRealEstateMortgageApartmentAndMultiFamily;,,1586400000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=OtherCommercialLoan;InternalCreditAssessment=FourToFiveInternalGrade;,,1243700000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=HomeEquityLoan;,,294000000.0,
